timestamp,timestamp_unix,d_3-2,dt_3-2,d_3-4,dt_3-4,d_3-6,dt_3-6,d_4-3,dt_4-3
2023-04-11 02:28:15.492731,1681180095,266,176,165,115,151,117,0,0
2023-04-11 02:58:15.492731,1681181895,266,177,165,116,151,105,0,0
2023-04-11 03:28:15.492731,1681183695,266,178,165,118,151,117,0,0
2023-04-11 03:58:15.492731,1681185495,266,179,165,134,151,125,0,0
2023-04-11 04:28:15.492731,1681187295,266,187,165,149,151,127,0,0
2023-04-11 04:58:15.492731,1681189095,266,204,165,166,151,132,0,0
2023-04-11 05:28:15.492731,1681190895,266,228,165,183,151,147,0,0
2023-04-11 05:58:15.492731,1681192695,266,262,165,213,151,162,0,0
2023-04-11 06:28:15.492731,1681194495,266,291,165,229,151,163,0,0
2023-04-11 06:58:15.492731,1681196295,266,276,165,217,151,166,0,0
2023-04-11 07:28:15.492731,1681198095,266,252,165,195,151,156,0,0
2023-04-11 07:58:15.492731,1681199895,266,243,165,182,151,166,0,0
2023-04-11 08:28:15.492731,1681201695,266,247,165,176,151,148,0,0
2023-04-11 08:58:15.492731,1681203495,266,241,165,172,151,142,0,0
2023-04-11 09:28:15.492731,1681205295,266,235,165,179,151,143,0,0
2023-04-11 09:58:15.492731,1681207095,266,259,165,184,151,158,0,0
2023-04-11 10:28:15.492731,1681208895,266,259,165,191,151,147,0,0
2023-04-11 10:58:15.492731,1681210695,266,239,165,184,151,146,0,0
2023-04-11 11:28:15.492731,1681212495,266,238,165,179,151,148,0,0
2023-04-11 11:58:15.492731,1681214295,266,242,165,179,151,155,0,0
2023-04-11 12:28:15.492731,1681216095,266,258,165,185,151,155,0,0
2023-04-11 12:58:15.492731,1681217895,266,242,165,196,151,157,0,0
2023-04-11 13:28:15.492731,1681219695,266,245,165,196,151,170,0,0
2023-04-11 13:58:15.492731,1681221495,266,254,165,207,151,172,0,0
2023-04-11 14:28:15.492731,1681223295,266,270,165,211,151,155,0,0
2023-04-11 14:58:15.492731,1681225095,266,259,165,224,151,165,0,0
2023-04-11 15:28:15.492731,1681226895,266,255,165,226,151,155,0,0
2023-04-11 15:58:15.492731,1681228695,266,266,165,221,151,162,0,0
2023-04-11 16:28:15.492731,1681230495,266,282,165,210,151,162,0,0
2023-04-11 16:58:15.492731,1681232295,266,291,165,198,151,152,0,0
2023-04-11 17:28:15.492731,1681234095,266,260,165,193,151,141,0,0
2023-04-11 17:58:15.492731,1681235895,266,222,165,180,151,142,0,0
2023-04-11 18:28:15.492731,1681237695,266,210,165,169,151,132,0,0
2023-04-11 18:58:15.492731,1681239495,266,200,165,154,151,130,0,0
2023-04-11 19:28:15.492731,1681241295,266,197,165,155,151,126,0,0
2023-04-11 19:58:15.492731,1681243095,266,197,165,156,151,121,0,0
2023-04-11 20:28:15.492731,1681244895,266,205,165,146,151,122,0,0
2023-04-11 20:58:15.492731,1681246695,266,204,165,148,151,124,0,0
2023-04-11 21:28:15.492731,1681248495,266,197,165,148,151,108,0,0
2023-04-11 21:58:15.492731,1681250295,266,191,165,141,151,115,0,0
2023-04-11 22:28:15.492731,1681252095,266,188,165,136,151,129,0,0
2023-04-11 22:58:15.492731,1681253895,266,189,165,123,151,119,0,0
2023-04-11 23:28:15.492731,1681255695,266,188,165,121,151,106,0,0
2023-04-11 23:58:15.492731,1681257495,266,186,165,148,151,96,0,0
2023-04-12 00:28:15.492731,1681259295,266,181,165,125,151,104,0,0
2023-04-12 00:58:15.492731,1681261095,266,176,165,121,151,90,0,0
2023-04-12 01:28:15.492731,1681262895,266,174,165,135,151,100,0,0
2023-04-12 01:58:15.492731,1681264695,266,174,165,124,151,112,0,0
2023-04-12 02:28:15.492731,1681266495,266,180,165,119,151,105,0,0
2023-04-12 02:58:15.492731,1681268295,266,181,165,111,151,95,0,0
2023-04-12 03:28:15.492731,1681270095,266,183,165,115,151,99,0,0
2023-04-12 03:58:15.492731,1681271895,266,183,165,135,151,119,0,0
2023-04-12 04:28:15.492731,1681273695,266,191,165,151,151,127,0,0
2023-04-12 04:58:15.492731,1681275495,266,198,165,165,151,130,0,0
2023-04-12 05:28:15.492731,1681277295,266,234,165,194,151,145,0,0
2023-04-12 05:58:15.492731,1681279095,266,258,165,210,151,152,0,0
2023-04-12 06:28:15.492731,1681280895,266,291,165,215,151,160,0,0
2023-04-12 06:58:15.492731,1681282695,266,278,165,206,151,162,0,0
2023-04-12 07:28:15.492731,1681284495,266,233,165,185,151,158,0,0
2023-04-12 07:58:15.492731,1681286295,266,235,165,179,151,161,0,0
2023-04-12 08:28:15.492731,1681288095,266,244,165,177,151,156,0,0
